Dates,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
26/11/2014,,,,,,,,6.4200,6.4600,5.7000,5.5000,5.5000,,,
27/11/2014,,,,,,,,6.4300,6.4700,5.7000,5.5000,5.5000,,,
28/11/2014,,,,,,,,6.4300,6.4900,5.7000,5.5000,5.5000,,,
01/12/2014,,,,,,,,6.4400,6.5000,5.7000,5.5000,5.5000,,,
02/12/2014,,,,,,,,6.4300,6.5000,5.7000,5.5000,5.5000,,,
03/12/2014,,,,,,,,6.4300,6.5000,5.7000,5.5000,5.5000,,,
04/12/2014,,,,,,,,6.4300,6.5000,5.7000,5.5000,5.5000,,,
05/12/2014,,,,,,,,6.3800,6.5000,5.7000,5.5000,5.5000,,,
08/12/2014,,,,,,,,6.3800,6.5000,5.7000,5.5000,5.5000,,,
09/12/2014,,,,,,,,6.3900,6.5000,5.7500,5.5000,5.5000,,,
10/12/2014,,,,,,,,6.3900,6.5000,5.7500,5.5000,5.5000,,,
11/12/2014,,,,,,,,6.3900,6.5100,5.7000,5.5000,5.5000,,,
12/12/2014,,,,,,,,6.3800,6.5000,5.7000,5.5000,5.5000,,,
15/12/2014,,,,,,,,6.3800,6.5200,5.7000,5.5000,5.5000,,,
16/12/2014,,,,,,,,6.3800,6.5200,5.7000,5.5000,5.5000,,,
17/12/2014,,,,,,,,6.3800,6.5200,5.7000,5.5000,5.5000,,,
18/12/2014,,,,,,,,6.3800,6.5400,5.7000,5.5000,5.5000,,,
19/12/2014,,,,,,,,6.3800,6.5400,5.7000,5.5000,5.5000,,,
22/12/2014,,,,,,,,6.3800,6.5300,5.7000,5.5000,5.5000,,,
23/12/2014,,,,,,,,6.3800,6.5300,5.7000,5.5000,5.5000,,,
24/12/2014,,,,,,,,6.3800,6.5300,5.7000,5.5000,5.5000,,,
26/12/2014,,,,,,,,6.3800,6.5300,5.7000,5.5000,5.5000,,,
29/12/2014,,,,,,,,6.3800,6.5500,5.7000,5.5000,5.5000,,,
30/12/2014,,,,,,,,6.3800,6.5600,5.7000,5.5000,5.5000,,,
31/12/2014,,,,,,,,6.3800,6.5600,5.7000,5.5000,5.5000,,,
02/01/2015,,,,,,,,6.3900,6.5600,5.7000,5.5000,5.5000,,,
05/01/2015,,,,,,,,6.3900,6.5600,5.7000,5.5000,5.5000,,,
06/01/2015,,,,,,,,6.3900,6.5600,5.7000,5.5000,5.5000,,,
07/01/2015,,,,,,,,6.3900,6.5700,5.7000,5.5000,5.5000,,,
08/01/2015,,,,,,,,6.3900,6.5900,5.7000,5.5000,5.5000,,,
09/01/2015,,,,,,,,,6.6000,5.7000,5.5000,5.4900,5.0600,,
12/01/2015,,,,,,,,,6.6300,5.7000,5.5000,5.4900,5.0000,,
13/01/2015,,,,,,,,,6.6200,5.7000,5.5000,5.4900,5.0000,,
14/01/2015,,,,,,,,,6.6200,5.7000,5.5000,5.4900,5.0000,,
15/01/2015,,,,,,,,,6.6300,5.7000,5.5000,5.3000,5.0000,,
16/01/2015,,,,,,,,,6.6700,5.7000,5.5000,5.2000,5.0000,,
19/01/2015,,,,,,,,,6.7200,5.6000,5.5000,5.2000,5.0000,,
20/01/2015,,,,,,,,,6.7700,5.6000,5.5000,5.2000,5.0000,,
21/01/2015,,,,,,,,,6.8000,5.6000,5.5000,5.2000,5.0000,,
22/01/2015,,,,,,,,,6.9800,5.6000,5.5000,5.0000,5.0000,,
23/01/2015,,,,,,,,,6.9900,5.6000,5.5000,5.0000,5.0000,,
26/01/2015,,,,,,,,,6.9900,5.6000,5.5000,5.0000,5.0000,,
27/01/2015,,,,,,,,,6.9900,5.6000,5.5000,5.0000,5.0000,,
28/01/2015,,,,,,,,,6.9900,5.6000,5.5000,5.0000,5.0000,,
29/01/2015,,,,,,,,,6.9900,5.6000,5.5000,5.0000,5.0000,,
30/01/2015,,,,,,,,,7.0100,5.6000,5.4100,5.0000,4.8000,,
02/02/2015,,,,,,,,,7.0100,5.6000,5.4600,5.0000,4.8000,,
03/02/2015,,,,,,,,,7.0200,5.6000,5.4600,5.0000,4.8000,,
04/02/2015,,,,,,,,,7.0300,5.6000,5.4100,5.0000,4.8000,,
05/02/2015,,,,,,,,,7.0600,5.6000,5.4000,5.0000,5.0000,,
06/02/2015,,,,,,,,,7.1500,5.6000,5.3000,5.0000,4.8000,,
09/02/2015,,,,,,,,,7.1700,5.6000,5.2000,5.0000,4.9000,,
10/02/2015,,,,,,,,,7.1700,5.6000,5.2000,5.0000,4.9500,,
11/02/2015,,,,,,,,,7.1800,5.6000,5.2000,5.0000,5.0000,,
12/02/2015,,,,,,,,,7.2400,5.6000,5.2000,5.0000,4.9000,,
13/02/2015,,,,,,,,,7.2700,5.6000,5.2000,5.0000,4.9000,,
18/02/2015,,,,,,,,,7.3000,5.6000,5.2000,5.0000,4.9000,,
19/02/2015,,,,,,,,,7.3400,5.6000,5.2500,5.0000,4.9000,,
20/02/2015,,,,,,,,,7.3300,5.6000,5.2500,5.0000,4.9000,,
23/02/2015,,,,,,,,,7.4500,5.5000,5.2000,5.0000,4.8000,,
24/02/2015,,,,,,,,,7.4700,5.5000,5.2000,5.0000,4.8500,,
25/02/2015,,,,,,,,,7.4700,5.5000,5.2000,5.0000,4.8000,,
26/02/2015,,,,,,,,,7.4700,5.5000,5.2000,5.0000,4.8000,,
27/02/2015,,,,,,,,,7.4700,5.5000,5.2000,5.0000,4.8000,,
02/03/2015,,,,,,,,,7.4900,5.5000,5.2000,5.0000,4.8000,,
03/03/2015,,,,,,,,,7.4900,5.5000,5.2000,5.0000,4.8000,,
04/03/2015,,,,,,,,,7.5100,5.5000,5.2000,5.0000,4.8000,,
05/03/2015,,,,,,,,,7.5100,5.5000,5.2000,5.0000,4.8000,,
06/03/2015,,,,,,,,,7.7700,5.5100,5.2000,5.0000,4.8000,,
09/03/2015,,,,,,,,,7.8400,5.5100,5.2000,5.0000,4.8000,,
10/03/2015,,,,,,,,,7.8700,5.5100,5.2000,5.0000,4.8000,,
11/03/2015,,,,,,,,,7.8800,5.5200,5.1500,5.0000,4.8000,,
12/03/2015,,,,,,,,,7.9000,5.5500,5.1500,5.0000,4.8000,,
13/03/2015,,,,,,,,,7.9300,5.6000,5.2000,5.0000,4.7000,,
16/03/2015,,,,,,,,,7.9900,5.6000,5.1500,5.0000,4.8000,,
17/03/2015,,,,,,,,,7.9900,5.6000,5.1500,5.0000,4.8000,,
18/03/2015,,,,,,,,,8.0100,5.6000,5.1000,5.0000,4.7500,,
19/03/2015,,,,,,,,,8.1100,5.6000,5.1000,5.0000,4.7500,,
20/03/2015,,,,,,,,,8.1200,5.6100,5.1000,5.0000,4.7500,,
23/03/2015,,,,,,,,,8.1300,5.6000,5.0500,5.0000,4.8000,,
24/03/2015,,,,,,,,,8.1300,5.6000,5.0500,5.0000,4.8000,,
25/03/2015,,,,,,,,,8.1200,5.6000,5.0000,5.0000,4.8000,,
26/03/2015,,,,,,,,,8.1300,5.6000,5.0000,5.0000,4.8000,,
27/03/2015,,,,,,,,,8.1300,5.6000,5.0000,5.0000,4.8000,,
30/03/2015,,,,,,,,,8.1600,5.6000,5.0000,5.0000,4.8000,,
31/03/2015,,,,,,,,,8.1800,5.6000,5.0000,5.0000,4.8000,,
01/04/2015,,,,,,,,,8.1900,5.6000,5.0000,5.0000,4.7500,,
02/04/2015,,,,,,,,,8.2000,5.6000,5.0000,5.0000,4.7500,,
06/04/2015,,,,,,,,,8.2000,5.6000,5.0000,5.0000,4.7500,,
07/04/2015,,,,,,,,,8.2000,5.6000,5.0000,5.0000,4.7500,,
08/04/2015,,,,,,,,,8.1500,5.6000,5.0000,5.0000,4.7500,,
09/04/2015,,,,,,,,,8.1600,5.6000,5.0000,5.0000,4.7500,,
10/04/2015,,,,,,,,,8.1300,5.6000,5.0000,5.0000,4.8000,,
13/04/2015,,,,,,,,,8.1500,5.6000,5.0000,5.0000,4.8500,,
14/04/2015,,,,,,,,,8.1600,5.6000,5.0000,5.0000,4.8500,,
15/04/2015,,,,,,,,,8.1600,5.6000,5.0000,5.0000,4.8500,,
16/04/2015,,,,,,,,,8.2000,5.6000,5.0000,5.0000,4.7000,,
17/04/2015,,,,,,,,,8.2300,5.6000,5.0000,5.0000,4.7000,,
20/04/2015,,,,,,,,,8.2300,5.6000,5.0000,5.0000,4.7000,,
22/04/2015,,,,,,,,,8.2300,5.6000,5.0000,5.0000,4.7000,,
23/04/2015,,,,,,,,,8.2400,5.6000,5.0000,5.0000,4.7500,,
24/04/2015,,,,,,,,,8.2500,5.6000,5.0000,5.0000,4.7000,,
27/04/2015,,,,,,,,,8.2400,5.6000,5.0000,5.0000,4.7500,,
28/04/2015,,,,,,,,,8.2500,5.6000,5.0000,5.0000,4.7500,,
29/04/2015,,,,,,,,,8.2500,5.6000,5.0000,5.0000,4.7500,,
30/04/2015,,,,,,,,,8.2600,5.6000,5.0000,5.0000,4.7000,,
04/05/2015,,,,,,,,,8.2500,5.6000,5.0000,5.0000,4.7500,,
05/05/2015,,,,,,,,,8.2500,5.6000,5.0000,5.0000,4.7500,,
06/05/2015,,,,,,,,,8.2600,5.6000,5.0000,5.0000,4.7500,,
07/05/2015,,,,,,,,,8.2700,5.5400,5.0000,5.0000,4.7000,,
08/05/2015,,,,,,,,,8.2900,5.5100,5.0000,5.0000,4.7000,,
11/05/2015,,,,,,,,,8.3000,5.5100,5.0000,5.0000,4.6000,,
12/05/2015,,,,,,,,,8.3000,5.5000,5.0000,5.0000,4.6000,,
13/05/2015,,,,,,,,,8.3000,5.5000,5.0000,5.0000,4.6000,,
14/05/2015,,,,,,,,,8.3000,5.5000,5.0000,5.0000,4.6000,,
15/05/2015,,,,,,,,,8.3100,5.5000,5.0000,4.9000,4.5900,,
18/05/2015,,,,,,,,,8.3200,5.5000,5.0000,4.8000,4.5800,,
19/05/2015,,,,,,,,,8.3200,5.5000,5.0000,4.7000,4.5000,,
20/05/2015,,,,,,,,,8.3300,5.5000,5.0000,4.7000,4.5000,,
21/05/2015,,,,,,,,,8.3700,5.5000,5.0000,4.7000,4.5000,,
22/05/2015,,,,,,,,,8.3700,5.5000,5.0000,4.7000,4.5000,,
25/05/2015,,,,,,,,,8.3800,5.5000,5.0000,4.7000,4.5000,,
26/05/2015,,,,,,,,,8.3800,5.5000,5.0000,4.7000,4.5000,,
27/05/2015,,,,,,,,,8.3800,5.5000,5.0000,4.7000,4.5000,,
28/05/2015,,,,,,,,,8.4000,5.5000,5.0000,4.7000,4.5000,,
29/05/2015,,,,,,,,,8.3900,5.5000,4.9000,4.7000,4.5000,,
01/06/2015,,,,,,,,,8.4000,5.5000,4.9000,4.7000,4.5000,,
02/06/2015,,,,,,,,,8.4100,5.5000,4.9000,4.7000,4.5000,,
03/06/2015,,,,,,,,,8.4400,5.5000,4.9000,4.7000,4.5000,,
05/06/2015,,,,,,,,,8.4600,5.5000,4.8400,4.7000,4.5000,,
08/06/2015,,,,,,,,,8.4600,5.5000,4.8400,4.7000,4.5000,,
09/06/2015,,,,,,,,,8.4700,5.5000,4.8400,4.7000,4.5000,,
10/06/2015,,,,,,,,,8.6700,5.5000,4.8300,4.7000,4.5000,,
11/06/2015,,,,,,,,,8.7500,5.5000,4.8400,4.7000,4.5000,,
12/06/2015,,,,,,,,,8.7900,5.5000,4.8000,4.6000,4.5000,,
15/06/2015,,,,,,,,,8.8000,5.5000,4.8000,4.5000,4.5000,,
16/06/2015,,,,,,,,,8.8000,5.5000,4.8000,4.5000,4.5000,,
17/06/2015,,,,,,,,,8.8000,5.5000,4.8000,4.5000,4.5000,,
18/06/2015,,,,,,,,,8.9200,5.5000,4.7500,4.5000,4.5000,,
19/06/2015,,,,,,,,,8.9700,5.5000,4.7500,4.5000,4.5000,,
22/06/2015,,,,,,,,,8.9800,5.5000,4.7500,4.5000,4.5000,,
23/06/2015,,,,,,,,,8.9800,5.5000,4.7300,4.5000,4.5000,,
24/06/2015,,,,,,,,,8.9900,5.5000,4.7100,4.5000,4.5000,,
25/06/2015,,,,,,,,,8.9900,5.5000,4.7000,4.5000,4.5000,,
26/06/2015,,,,,,,,,9.0000,5.5000,4.7000,4.5000,4.5000,,
29/06/2015,,,,,,,,,8.9900,5.5000,4.7000,4.5000,4.5000,,
30/06/2015,,,,,,,,,9.0100,5.5000,4.7000,4.5000,4.5000,,
01/07/2015,,,,,,,,,9.0200,5.5000,4.7000,4.5000,4.5000,,
02/07/2015,,,,,,,,,9.0300,5.5000,4.7000,4.5000,4.5000,,
03/07/2015,,,,,,,,,9.0400,5.4500,4.7000,4.5000,4.5000,,
06/07/2015,,,,,,,,,9.0400,5.4500,4.7000,4.5000,4.5000,,
07/07/2015,,,,,,,,,9.0400,5.4500,4.7000,4.5000,4.5000,,
08/07/2015,,,,,,,,,9.1100,5.4400,4.7000,4.5000,4.5000,,
09/07/2015,,,,,,,,,9.1100,5.4400,4.7000,4.5000,4.5000,,
10/07/2015,,,,,,,,,9.1200,5.4400,4.7000,4.5000,4.5000,,
13/07/2015,,,,,,,,,9.1300,5.4400,4.5800,4.5000,4.5000,,
14/07/2015,,,,,,,,,9.1300,5.4400,4.7000,4.5000,4.5000,,
15/07/2015,,,,,,,,,9.1300,5.4400,4.6500,4.5000,4.5000,,
16/07/2015,,,,,,,,,9.1400,5.4300,4.7000,4.5000,4.5000,,
17/07/2015,,,,,,,,,9.1500,5.4000,4.6000,4.5000,4.5000,,
20/07/2015,,,,,,,,,9.1700,5.4000,4.5800,4.5000,4.5000,,
21/07/2015,,,,,,,,,9.2300,5.4000,4.7000,4.5000,4.5000,,
22/07/2015,,,,,,,,,9.2300,5.4000,4.7000,4.5000,4.5000,,
23/07/2015,,,,,,,,,9.2300,5.4000,4.7000,4.5000,4.5000,,
24/07/2015,,,,,,,,,9.2300,5.4000,4.7000,4.5000,4.5000,,
27/07/2015,,,,,,,,,9.2400,5.4000,4.7000,4.5000,4.5000,,
28/07/2015,,,,,,,,,9.2400,5.4000,4.7000,4.5000,4.5000,,
29/07/2015,,,,,,,,,9.2400,5.4000,4.7000,4.5000,4.5000,,
30/07/2015,,,,,,,,,9.2400,5.4000,4.7000,4.5000,4.5000,,
31/07/2015,,,,,,,,,9.2500,5.4000,4.7000,4.5000,4.5000,,
03/08/2015,,,,,,,,,9.2500,5.4000,4.6400,4.5000,4.5000,,
04/08/2015,,,,,,,,,9.2900,5.4100,4.6700,4.5000,4.5000,,
05/08/2015,,,,,,,,,9.2900,5.4200,4.6400,4.5000,4.5000,,
06/08/2015,,,,,,,,,9.2900,5.4300,4.6400,4.5000,4.5000,,
07/08/2015,,,,,,,,,9.3200,5.4300,4.6200,4.5000,4.5000,,
10/08/2015,,,,,,,,,9.3200,5.4300,4.6700,4.5000,4.5000,,
11/08/2015,,,,,,,,,9.3300,5.4400,4.6700,4.5000,4.5000,,
12/08/2015,,,,,,,,,9.3300,5.4800,4.6200,4.5000,4.5000,,
13/08/2015,,,,,,,,,9.3300,5.4400,4.6000,4.5000,4.5000,,
14/08/2015,,,,,,,,,9.3200,5.4400,4.5500,4.5000,4.5000,,
17/08/2015,,,,,,,,,9.3200,5.4900,4.5500,4.5000,4.5000,,
18/08/2015,,,,,,,,,9.3100,5.4900,4.5500,4.5000,4.5000,,
19/08/2015,,,,,,,,,9.3100,5.5000,4.5500,4.5000,4.5000,,
20/08/2015,,,,,,,,,9.2900,5.5100,4.6000,4.5000,4.5000,,
21/08/2015,,,,,,,,,9.2900,5.5000,4.5500,4.5000,4.5000,,
24/08/2015,,,,,,,,,9.2800,5.5000,4.5500,4.5000,4.5000,,
25/08/2015,,,,,,,,,9.2800,5.5000,4.5500,4.5000,4.5000,,
26/08/2015,,,,,,,,,9.2800,5.5000,4.6000,4.5000,4.5000,,
27/08/2015,,,,,,,,,9.2800,5.5000,4.6000,4.5000,4.5000,,
28/08/2015,,,,,,,,,9.2800,5.5100,4.6000,4.5000,4.5000,,
31/08/2015,,,,,,,,,9.2800,5.5100,4.6000,4.5000,4.5000,,
01/09/2015,,,,,,,,,9.2800,5.5100,4.6000,4.5000,4.5000,,
02/09/2015,,,,,,,,,9.2900,5.5100,4.5500,4.5000,4.5000,,
03/09/2015,,,,,,,,,9.2900,5.5100,4.5500,4.5000,4.5000,,
04/09/2015,,,,,,,,,9.2900,5.5800,4.7000,4.5000,4.5000,,
08/09/2015,,,,,,,,,9.2900,5.6200,4.7000,4.5000,4.5000,,
09/09/2015,,,,,,,,,9.2900,5.6400,4.7000,4.5000,4.5000,,
10/09/2015,,,,,,,,,9.2600,5.6400,4.7000,4.5000,4.5000,,
11/09/2015,,,,,,,,,9.2800,5.6400,4.7000,4.5000,4.5000,,
14/09/2015,,,,,,,,,9.2900,5.6600,4.7000,4.5000,4.5000,,
15/09/2015,,,,,,,,,9.3200,5.6600,4.7000,4.5000,4.5000,,
16/09/2015,,,,,,,,,9.3300,5.6600,4.7000,4.5000,4.5000,,
17/09/2015,,,,,,,,,9.3400,5.6600,4.7000,4.5000,4.5000,,
18/09/2015,,,,,,,,,9.3400,5.7000,4.7400,4.5000,4.5000,,
21/09/2015,,,,,,,,,9.4500,5.8200,4.8200,4.5200,4.5000,,
22/09/2015,,,,,,,,,9.4500,5.8600,4.8300,4.5000,4.5000,,
23/09/2015,,,,,,,,,9.4500,5.8600,4.8300,4.5000,4.5000,,
24/09/2015,,,,,,,,,9.4600,5.8700,4.9000,4.5300,4.5000,,
25/09/2015,,,,,,,,,9.4600,5.8700,4.9000,4.5300,4.5000,,
28/09/2015,,,,,,,,,9.4700,5.8800,4.9000,4.5300,4.5000,,
29/09/2015,,,,,,,,,9.4700,5.8800,4.9000,4.5300,4.5000,,
30/09/2015,,,,,,,,,9.4900,5.8900,4.8300,4.5300,4.5000,,
01/10/2015,,,,,,,,,9.5000,5.9200,4.8600,4.5400,4.5000,,
02/10/2015,,,,,,,,,9.5300,5.9400,4.8600,4.5400,4.5000,,
05/10/2015,,,,,,,,,9.5500,5.9800,4.9000,4.6400,4.5000,,
06/10/2015,,,,,,,,,9.5500,5.9800,4.9000,4.6400,4.5000,,
07/10/2015,,,,,,,,,9.6100,5.9900,4.9000,4.6400,4.5000,,
08/10/2015,,,,,,,,,9.6900,6.0000,4.9500,4.6400,4.5000,,
09/10/2015,,,,,,,,,9.7000,6.0500,5.0000,4.7000,4.5000,,
13/10/2015,,,,,,,,,9.7300,6.1000,5.0000,4.7000,4.5000,,
14/10/2015,,,,,,,,,9.7400,6.1000,5.0000,4.7000,4.5000,,
15/10/2015,,,,,,,,,9.7500,6.1000,5.0000,4.7000,4.5000,,
16/10/2015,,,,,,,,,9.7500,6.1200,5.0000,4.7000,4.5000,,
19/10/2015,,,,,,,,,9.7500,6.1300,5.0000,4.6400,4.5000,,
20/10/2015,,,,,,,,,9.8300,6.2200,5.0000,4.7000,4.5000,,
21/10/2015,,,,,,,,,9.8300,6.2200,5.0000,4.7000,4.5000,,
22/10/2015,,,,,,,,,9.8400,6.2200,5.0000,4.7000,4.5000,,
23/10/2015,,,,,,,,,9.8500,6.2200,5.0000,4.8500,4.5000,,
26/10/2015,,,,,,,,,9.8500,6.2200,5.0000,4.9000,4.5000,,
27/10/2015,,,,,,,,,9.8500,6.2200,5.0000,4.9000,4.5000,,
28/10/2015,,,,,,,,,9.8600,6.2200,5.0000,4.9000,4.5000,,
29/10/2015,,,,,,,,,9.8700,6.2700,5.0000,4.9000,4.5000,,
30/10/2015,,,,,,,,,9.9100,6.2900,5.0000,4.9100,4.5000,,
03/11/2015,,,,,,,,,9.9200,6.3200,5.0000,4.9100,4.5000,,
04/11/2015,,,,,,,,,9.9200,6.3500,5.0000,4.9600,4.5000,,
05/11/2015,,,,,,,,,9.9200,6.4300,5.0000,4.9100,4.5000,,
06/11/2015,,,,,,,,,9.9900,6.4700,5.0000,5.0000,4.5000,,
09/11/2015,,,,,,,,,10.0000,6.4900,5.0000,5.0000,4.5000,,
10/11/2015,,,,,,,,,9.9900,6.5000,5.0000,5.0000,4.5000,,
11/11/2015,,,,,,,,,10.0000,6.5000,5.0000,5.0000,4.5000,,
12/11/2015,,,,,,,,,10.0000,6.5000,5.0000,5.0000,4.5000,,
13/11/2015,,,,,,,,,10.0400,6.5000,5.0000,5.0000,4.5000,,
16/11/2015,,,,,,,,,10.0500,6.5100,5.0000,5.0000,4.5000,,
17/11/2015,,,,,,,,,10.1600,6.5400,5.0000,5.0000,4.5000,,
18/11/2015,,,,,,,,,10.3200,6.6100,5.1000,5.0000,4.5000,,
19/11/2015,,,,,,,,,10.3200,6.6400,5.1000,5.0000,4.5000,,
20/11/2015,,,,,,,,,10.3300,6.6400,5.1000,5.0000,4.5000,,
23/11/2015,,,,,,,,,10.3400,6.6400,5.1000,5.0000,4.5000,,
24/11/2015,,,,,,,,,10.3400,6.6400,5.1000,5.0000,4.5000,,
25/11/2015,,,,,,,,,10.3400,6.6400,5.1000,5.0000,4.5000,,
26/11/2015,,,,,,,,,10.3700,6.6400,5.1200,5.0000,4.5000,,
27/11/2015,,,,,,,,,10.3800,6.6400,5.1200,5.0000,4.5000,,
30/11/2015,,,,,,,,,10.3900,6.6400,5.1400,5.0000,4.5000,,
01/12/2015,,,,,,,,,10.4000,6.7100,5.1200,5.0000,4.5000,,
02/12/2015,,,,,,,,,10.4000,6.7100,5.1200,5.0000,4.5000,,
03/12/2015,,,,,,,,,10.4300,6.6400,5.1200,5.0000,4.5000,,
04/12/2015,,,,,,,,,10.4400,6.7000,5.1000,5.0000,4.5000,,
07/12/2015,,,,,,,,,10.4800,6.8000,5.1700,5.0000,4.5000,,
08/12/2015,,,,,,,,,10.4900,6.8000,5.1400,5.0000,4.5000,,
09/12/2015,,,,,,,,,10.6100,6.8000,5.1100,5.0000,4.5000,,
10/12/2015,,,,,,,,,10.6100,6.8000,5.1000,5.0000,4.5000,,
11/12/2015,,,,,,,,,10.6100,6.8000,5.1000,5.0000,4.5000,,
14/12/2015,,,,,,,,,10.6100,6.8000,5.1100,5.0000,4.5000,,
15/12/2015,,,,,,,,,10.6100,6.8000,5.1100,5.0000,4.5000,,
16/12/2015,,,,,,,,,10.6400,6.8400,5.1400,5.0000,4.5000,,
17/12/2015,,,,,,,,,10.6800,6.8700,5.1700,5.0000,4.5000,,
18/12/2015,,,,,,,,,10.7000,6.8700,5.1700,5.0000,4.5000,,
21/12/2015,,,,,,,,,10.7200,6.8700,5.1400,5.0000,4.5000,,
22/12/2015,,,,,,,,,10.7200,6.8700,5.1400,5.0000,4.5000,,
23/12/2015,,,,,,,,,10.7200,6.8700,5.1400,5.0000,4.5000,,
24/12/2015,,,,,,,,,10.7200,6.8600,5.1700,5.0000,4.5000,,
28/12/2015,,,,,,,,,10.7200,6.8700,5.2000,5.0000,4.5000,,
29/12/2015,,,,,,,,,10.7200,6.8700,5.2000,5.0000,4.5000,,
30/12/2015,,,,,,,,,10.7200,6.8700,5.2000,5.0000,4.5000,,
31/12/2015,,,,,,,,,10.7200,6.8700,5.2000,5.0000,4.5000,,
04/01/2016,,,,,,,,,10.7200,6.9200,5.2000,5.0000,4.5000,,
05/01/2016,,,,,,,,,10.7300,6.9200,5.2000,5.0000,4.5000,,
06/01/2016,,,,,,,,,10.7300,6.9100,5.2000,5.0000,4.5000,,
07/01/2016,,,,,,,,,10.7300,6.9000,5.2000,5.0000,4.5000,,
08/01/2016,,,,,,,,,,6.9300,5.2000,5.0000,4.5000,4.5000,
11/01/2016,,,,,,,,,,7.0000,5.3600,5.0000,4.5000,4.5000,
12/01/2016,,,,,,,,,,7.0000,5.4000,5.0000,4.5000,4.5000,
13/01/2016,,,,,,,,,,7.0000,5.4000,5.0000,4.5000,4.5000,
14/01/2016,,,,,,,,,,6.9900,5.3300,5.0000,4.5000,4.5000,
15/01/2016,,,,,,,,,,7.0000,5.4000,5.0000,4.5000,4.5000,
18/01/2016,,,,,,,,,,7.0800,5.5000,5.0000,4.5000,4.5000,
19/01/2016,,,,,,,,,,7.0900,5.5000,5.0000,4.5000,4.5000,
20/01/2016,,,,,,,,,,7.1000,5.5000,5.0000,4.5000,4.7000,
21/01/2016,,,,,,,,,,7.2200,5.5300,5.0000,5.0000,5.0000,
22/01/2016,,,,,,,,,,7.2300,5.6500,5.1000,5.0000,5.0000,
25/01/2016,,,,,,,,,,7.2300,5.6500,5.1000,5.0000,5.0000,
26/01/2016,,,,,,,,,,7.2300,5.7000,5.1500,5.0000,5.0000,
27/01/2016,,,,,,,,,,7.2400,5.6500,5.1000,5.0000,5.0000,
28/01/2016,,,,,,,,,,7.2400,5.7700,5.2000,5.0000,5.0000,
29/01/2016,,,,,,,,,,7.2600,5.8000,5.2000,5.0000,5.0000,
01/02/2016,,,,,,,,,,7.2900,5.9000,5.2100,5.0000,5.0000,
02/02/2016,,,,,,,,,,7.2700,5.8800,5.2000,5.0000,5.0000,
03/02/2016,,,,,,,,,,7.2900,5.9000,5.2000,5.0000,5.0000,
04/02/2016,,,,,,,,,,7.3000,5.9500,5.2100,5.0000,5.0000,
05/02/2016,,,,,,,,,,7.5600,6.0000,5.2500,5.0000,5.0000,
10/02/2016,,,,,,,,,,7.5700,6.0000,5.2500,5.0000,5.0000,
11/02/2016,,,,,,,,,,7.6100,6.0000,5.4000,5.0000,5.0000,
12/02/2016,,,,,,,,,,7.6100,6.0000,5.4000,5.0000,5.0000,
15/02/2016,,,,,,,,,,7.6200,6.0000,5.4000,5.0000,5.0000,
16/02/2016,,,,,,,,,,7.6200,6.0000,5.4000,5.0000,5.0000,
17/02/2016,,,,,,,,,,7.6200,6.0000,5.4000,5.0000,5.0000,
18/02/2016,,,,,,,,,,7.6200,6.0000,5.4000,5.0000,5.0000,
19/02/2016,,,,,,,,,,7.6200,6.0000,5.4400,5.0000,5.0000,
22/02/2016,,,,,,,,,,7.5700,6.0000,5.4900,5.0000,5.0000,
23/02/2016,,,,,,,,,,7.5700,6.0000,5.4900,5.0000,5.0000,
24/02/2016,,,,,,,,,,7.5900,6.0000,5.4900,5.0000,5.0000,
25/02/2016,,,,,,,,,,7.6100,6.0000,5.4900,5.0000,5.0000,
26/02/2016,,,,,,,,,,7.5700,6.0000,5.4900,5.0000,5.0000,
29/02/2016,,,,,,,,,,7.5700,6.0000,5.4000,5.0000,5.0000,
01/03/2016,,,,,,,,,,7.5900,6.0000,5.4900,5.0000,5.0000,
02/03/2016,,,,,,,,,,7.5900,6.0000,5.4900,5.0000,5.0000,
03/03/2016,,,,,,,,,,7.5700,6.0000,5.4900,5.0000,5.0000,
04/03/2016,,,,,,,,,,7.5900,6.0000,5.4900,5.0000,5.0000,
07/03/2016,,,,,,,,,,7.6000,6.0000,5.4000,5.0000,5.0000,
08/03/2016,,,,,,,,,,7.6000,6.0000,5.4000,5.0000,5.0000,
09/03/2016,,,,,,,,,,7.4700,6.0000,5.4000,5.0000,5.0000,
10/03/2016,,,,,,,,,,7.4900,6.0000,5.4000,5.0000,5.0000,
11/03/2016,,,,,,,,,,7.4600,6.0000,5.4000,5.0000,5.0000,
14/03/2016,,,,,,,,,,7.4600,6.0000,5.4000,5.0000,5.0000,
15/03/2016,,,,,,,,,,7.4600,6.0000,5.4000,5.0000,5.0000,
16/03/2016,,,,,,,,,,7.4900,6.0000,5.4000,5.0000,5.0000,
17/03/2016,,,,,,,,,,7.4800,6.0000,5.4000,5.0000,5.0000,
18/03/2016,,,,,,,,,,7.4300,6.0000,5.4000,5.0000,5.0000,
21/03/2016,,,,,,,,,,7.4200,6.0000,5.4400,5.0000,5.0000,
22/03/2016,,,,,,,,,,7.3700,6.0000,5.4900,5.0000,5.0000,
23/03/2016,,,,,,,,,,7.3200,6.0000,5.4500,5.0000,5.0000,
24/03/2016,,,,,,,,,,7.3100,6.0000,5.4100,5.0000,5.0000,
